f0,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f20,f21,f22,f23,f24,f25,f26,f27,f28,f29,f30,f31,f32,f33,f34,f35,f36,f37,f38,f39,f40,f41,f42,f43,f44,f45,f46,f47,f48,f49,f50,f51,f52,f53,f54,f55,f56,f57,f58,f59,f60,f61,f62,label
0.0,0.0,0.0,0.3479297155376709,-0.4439891575379308,-0.1085950490166776,0.8298670049194083,-0.7609734341548686,-0.22427970108263054,1.1234324396296738,-1.176942314413369,-0.31056154991516144,1.2434057452666802,-1.6819898797193693,-0.37469586057053156,0.9576056440473871,-0.02746383483247835,-0.32641108821556925,1.3892035375547378,0.5593701677898101,-0.4095627426342736,1.2123517232928955,0.4211501564465447,-0.420661429614132,1.043639982014881,0.18943026523909745,-0.42353074593101164,0.8184171596147817,0.48085182445072533,-0.31460272689613156,1.2369832587583982,0.9339963247984927,-0.3441437610174821,1.0938711604357214,0.7550309797969467,-0.2998451429179536,0.9261055906772283,0.5412963906495225,-0.2887012129993237,0.6538853174800009,0.9068278943662359,-0.29146286026191465,1.0253369739848175,1.2072834173519658,-0.2724272365233191,0.9109050600485016,1.0402914561465282,-0.1583472121107819,0.7538288886237678,0.8597511084764741,-0.11177609603668398,0.4933907906814164,1.236244016558834,-0.2733334662968948,0.7970537181264824,1.3963298031105773,-0.22835218252123554,0.6989779948549083,1.2352751778699884,-0.11646012262266903,0.5738201226343105,1.117225291229969,-0.05477725376219902,up
0.0,0.0,0.0,0.34863347678199436,-0.4707532643949023,-0.10260770938828122,0.8462049353940979,-0.8019100325228217,-0.21060021699165574,1.144705747586967,-1.2122404438104113,-0.2859555926982825,1.2627609716960233,-1.7045265982487776,-0.3389703949570838,0.9815631297847361,-0.06664466806962009,-0.3291206008277242,1.4092125135724267,0.5709515366574537,-0.3906663715190944,1.2446258860514483,0.4385118421205372,-0.37964696285550464,1.0824822638910527,0.19418387368766343,-0.3684329319717413,0.8261697768029811,0.46749643192106244,-0.3144687361859489,1.264264799231616,0.9667275491967184,-0.33030243134127024,1.132144006049473,0.7837985692008225,-0.27342992759093204,0.9631129528374159,0.5510287746011734,-0.25286936282510475,0.6535195551691874,0.9155265460188419,-0.2854562853799663,1.0417261373437148,1.240013437065919,-0.25012441084127474,0.9349639074467094,1.075528156928895,-0.12961787069564878,0.7808023442857223,0.880044293489156,-0.08033712183365165,0.48842199967120636,1.2605610476548499,-0.26075124126899263,0.8140046616816391,1.4375212001431212,-0.19938775775435413,0.7184165523734,1.2802018658610317,-0.07964894309244219,0.5888965007058137,1.151454873749999,-0.014608704303280675,up
0.0,0.0,0.0,0.35456057274849345,-0.46809986038685414,-0.10906422963422452,0.8547547247865157,-0.8034015301041165,-0.21939665317631868,1.1510883754420091,-1.2225314334287554,-0.29978102956954383,1.2621193871542904,-1.7285655877838908,-0.3559045482689934,0.9870801730323149,-0.06824387970977029,-0.3154580357253475,1.4142174093095956,0.560526073358807,-0.3929169663490986,1.2299169542655906,0.4131693685865268,-0.40198796975527373,1.0574384392300724,0.16167565599460354,-0.4045041309799234,0.8422921981418178,0.4454202397378708,-0.3035533939544778,1.2570810568584616,0.9287131930170952,-0.32532688584427455,1.111498919754842,0.7512068614171749,-0.27970355744866404,0.9464153128163613,0.5286259102486244,-0.26963187210491374,0.6719325754791838,0.8801742989433737,-0.2812356287181462,1.0378081761852347,1.2024314318833897,-0.2551612696940207,0.9233549448935688,1.0417448176237105,-0.14116424751411608,0.7681121905704618,0.852869387447467,-0.09655053068734826,0.5051896764273281,1.2189905588804124,-0.26475274974211754,0.8159038587320727,1.4044370106499255,-0.21239680792489873,0.7154526647582975,1.246518511678728,-0.09777491103554647,0.587349606151535,1.1211940820918742,-0.03614097965820854,up
0.0,0.0,0.0,0.34761297560890214,-0.4567390505931645,-0.10325903896119915,0.8498407206281935,-0.7776183532871155,-0.21164701252255133,1.1524306613639517,-1.1861793186594618,-0.2943557471314899,1.274023097062684,-1.68596968572776,-0.35375077827162527,0.9951663718475756,-0.0692538817254549,-0.2889708062729793,1.4143874805083625,0.5789269136524556,-0.36708425593943594,1.2365408882947113,0.4470820688780724,-0.38238985165249023,1.0721389932230814,0.19218875599009672,-0.38898534748986313,0.8529664321671985,0.4368593747496634,-0.28566090437666297,1.2640445168679468,0.9478368552467327,-0.30723379151376246,1.1172071647249473,0.7732378434696362,-0.26982467117219455,0.9528432596491584,0.5315026101312964,-0.2637617405364208,0.6889102084438652,0.8776042609551538,-0.2736627656592025,1.0540429664912483,1.221379118568387,-0.24787877211429638,0.9303990710170968,1.0551258694420058,-0.13944924699499298,0.7723588076252734,0.8488138623247657,-0.09813054232894632,0.526601900667795,1.2313370111416264,-0.26819164205022566,0.831766509933576,1.4226170163401184,-0.2208447760577177,0.7239433789650915,1.2609872625491703,-0.10994169315846118,0.5915693072189416,1.1257955367550438,-0.048793268553097985,up
0.0,0.0,0.0,0.3452517896697394,-0.4580011859440371,-0.09464132128361961,0.833244646929276,-0.7753911000616602,-0.20222920964214244,1.1322812483697586,-1.1759694717780234,-0.28059775035349865,1.2474531894311232,-1.6716424225327653,-0.3370015602367128,0.9821088307227139,-0.06934683624455719,-0.31421053596600707,1.3995760241404154,0.5482984102809338,-0.3727223485921313,1.2228928515945092,0.4427193139790705,-0.3649030361543734,1.0605830967184195,0.20033207265782946,-0.35763470255187446,0.8444724110770931,0.43938682318208333,-0.3062769441920135,1.256082386448971,0.9325999362804994,-0.31466765331094965,1.105618711493013,0.7755626472602518,-0.2628114291373551,0.939820954555126,0.5345112365158693,-0.24922568348237595,0.683015171192265,0.8799513551753668,-0.2834635908158389,1.0423274913587377,1.2119421734652867,-0.24269108708254844,0.9212517161649757,1.0616272970576723,-0.12595644660499242,0.7646999803024807,0.8570162405810615,-0.08281275735801787,0.5228702673766622,1.2255645127482264,-0.26493262423276565,0.8222876290122796,1.40624249744916,-0.20534402662287332,0.7159593189670023,1.2572306338934565,-0.08898484958761509,0.5883897364491648,1.1231694816236992,-0.026695916103751955,up
0.0,0.0,0.0,0.35203071751267134,-0.4807114354593116,-0.10371846363912166,0.8507853228092358,-0.7940226056953384,-0.21288338867621212,1.156941020978573,-1.1950426095731008,-0.2928296660741061,1.278105281093723,-1.6918867435974774,-0.3492124208145392,0.998549339067979,-0.09196724198582794,-0.3128541229158764,1.4284413209266729,0.5787091281982227,-0.38522471825524235,1.253949444465853,0.4610958361041972,-0.3882305987275177,1.086870395389213,0.20432482608046384,-0.3861514411783194,0.8525428340115928,0.42469439868583986,-0.30463976086577166,1.2658508850992205,0.965064850181297,-0.31589210110280536,1.1187071219236417,0.7952325198477008,-0.26418347149625176,0.9570627441280934,0.54416692042866,-0.25145501878532805,0.6827965437172766,0.8767250562515088,-0.28524337241073355,1.0563399478511402,1.2500187530713733,-0.252289033566081,0.9279410588331632,1.0808908038593485,-0.13446236217464133,0.769595647343693,0.8633242245336238,-0.08913212565501713,0.5123290466937076,1.2301270607902142,-0.2714814115279821,0.8210904196526143,1.4355922041912674,-0.22230154647588607,0.7112601183117594,1.2745795514841207,-0.10726778255949311,0.5797117814559644,1.133975596094162,-0.04349627670837162,up
0.0,0.0,0.0,0.3489249334742898,-0.4753609732022808,-0.09263736905296148,0.8432830603290097,-0.7725345179003342,-0.19673849625971368,1.1509791301001056,-1.1558097743421387,-0.2741281102734227,1.2765512844446905,-1.628988519333249,-0.32866113525038376,0.9915678701130087,-0.0716173470017373,-0.2970007812763532,1.4086795834028951,0.578332478271923,-0.36899099339402297,1.23471925240985,0.44270058108114874,-0.37365949357701567,1.0657080046097827,0.18464670292154742,-0.3714952156780987,0.8499739150593584,0.4374378049478103,-0.2935856102078372,1.2539479863753178,0.9498652506060372,-0.30239592618134414,1.1065910114402506,0.7779138409885956,-0.25120620007403327,0.9460630954012785,0.5449712908244361,-0.23838605868246027,0.6875479486116413,0.8845762518969338,-0.2795062035642701,1.0500570351209264,1.2397197978946117,-0.24421198743159112,0.9244114713307082,1.0698177983676334,-0.12951931868442554,0.7670670277974722,0.8644386030427489,-0.08659027188140764,0.5247288253906613,1.237288961406219,-0.27079254493751026,0.8275439238255528,1.4315780328516183,-0.22118412545499902,0.7165802491619905,1.2702301257369384,-0.10843626306825917,0.5810947924632784,1.14135492473806,-0.045965980725657565,up
0.0,0.0,0.0,0.3494797233281987,-0.4458982007389841,-0.09054342425343101,0.8365422510903945,-0.7473785274052888,-0.1959246954847917,1.1349297537917877,-1.1394700749297417,-0.2752557099547735,1.26449576630994,-1.607657705036918,-0.33208299527734597,0.9885669930869678,-0.04549105223495667,-0.29723276935794557,1.3904396574010467,0.5951811068040475,-0.3661478620102443,1.2175688539383422,0.46876535265627206,-0.3673707362266169,1.054369553890127,0.21077075408114984,-0.3638918019631975,0.8421464225884112,0.452569601091503,-0.2932066832277515,1.2378563376571996,0.9676863958999034,-0.30832204388676593,1.0922079408321255,0.7982458904577547,-0.2601952732921623,0.9327062152534301,0.553762266533086,-0.2482034480509818,0.6716037771825559,0.8921304970391736,-0.2768730937822183,1.0283716637925548,1.249818460301436,-0.24709487956313392,0.9018579333060441,1.0826272813792228,-0.13159073571403648,0.7464956141918562,0.8705254004890457,-0.08622646500217415,0.5015401272105188,1.2410238638880433,-0.2650412777915589,0.8038924808303965,1.4506324158821238,-0.2175466610453484,0.6931750887882923,1.2876065452151182,-0.10389964508915767,0.5621476897310698,1.151022273582027,-0.04023121939570742,up
0.0,0.0,0.0,0.3540571501980263,-0.4686951807981769,-0.10545854250040242,0.8540969727370002,-0.7672905318998007,-0.21282827586177266,1.1600456709922526,-1.1363460818801676,-0.2901503555472438,1.2842237292553191,-1.6104959329516388,-0.34421287994285504,0.9801792606495968,-0.06554266647898481,-0.32857276513379186,1.4013049783016007,0.5624392514685498,-0.4213462580218238,1.2213208492519951,0.4381253354524938,-0.43761860187690005,1.047856781792042,0.1835212430273001,-0.4436029137853158,0.8379480391772997,0.4386287865262421,-0.32472737991957995,1.24032723783983,0.9380744627612705,-0.3614188525285821,1.0815158177336286,0.7563027122152455,-0.311834104348964,0.9174910877218418,0.531207516034733,-0.297994868272775,0.6664559451510648,0.8758042282616492,-0.31177126551089873,1.0143887611107891,1.2225428286596736,-0.30563517791113237,0.8926661373860845,1.0515434503534087,-0.18768042042901303,0.7430974866985198,0.8722497156071415,-0.1357427441440406,0.49390401257766736,1.2160431272237389,-0.3038878371279206,0.8004553713829654,1.4095430666804192,-0.2634193015023527,0.6956501844746534,1.2484328001271765,-0.14664403317529529,0.5681793340785056,1.1329685174706978,-0.0807203252626557,up
0.0,0.0,0.0,0.35316623373138006,-0.44955488947424327,-0.0867698367242676,0.845304592056069,-0.7357786976194042,-0.18826871942338963,1.1555733922384672,-1.1115970550286418,-0.2657503468224463,1.2875856549116698,-1.5833870663159806,-0.3198033035672534,0.9836405741448528,-0.02725333046674941,-0.2861843948361434,1.3900415571237477,0.6033378600663926,-0.35835294669110684,1.2233893937992104,0.4432569293502184,-0.36056031264981037,1.0598481315839499,0.1827707600237013,-0.3561726933200742,0.834037328600041,0.4712576525951716,-0.2868762091428911,1.2411498653428001,0.9806726557698678,-0.30546466458156507,1.1019014816806245,0.7808649243045542,-0.2561995061605929,0.9421195827403451,0.5473953986209199,-0.24007656958078621,0.6595577005499299,0.9032402253511072,-0.2765670560031524,1.0396106614972123,1.275738247411022,-0.25382139156456124,0.9164263693665596,1.0837486475946312,-0.13871413062912735,0.7584696468961294,0.8789242007679279,-0.08953348321722905,0.4833410002735541,1.2417195563415708,-0.2703815594527708,0.8002698839540319,1.4660665595835531,-0.2287538909821434,0.6959066741975769,1.2845904839528641,-0.11666908858837322,0.5620778214850439,1.1482058615302497,-0.05172090815553434,up
0.0,0.0,0.0,0.36129539629736346,-0.43522509404037313,-0.09104533521813142,0.8480393371820163,-0.7081005268069492,-0.1989409738541313,1.1635993554571178,-1.0778045769140463,-0.2782338439085544,1.2901504123729042,-1.5672764732043878,-0.3349443445022734,0.9616220746765374,0.0014591220473983962,-0.3244747216545542,1.3664961228041521,0.6443589000046469,-0.39118318607304897,1.1902717288113531,0.509666464995126,-0.3829383566619297,1.033596955599949,0.2617682384057679,-0.37524759779929673,0.8126311151537601,0.48789438853178024,-0.318731448594513,1.2100973408212257,0.9968490866745169,-0.336928689659721,1.0615283573609364,0.8266198758276858,-0.2755433833638399,0.9013855364758999,0.6065553646302883,-0.2557284387780943,0.6349973501639592,0.9065048106178051,-0.29887989431702944,1.0013637221382443,1.264697847619269,-0.2756105200458988,0.878171405843759,1.1053455963452794,-0.14905344851863647,0.7227168043793082,0.9177630738615694,-0.09544724778414228,0.458095325075977,1.2296513193588599,-0.28197838213689996,0.7737552085982249,1.440921878465715,-0.23723972737110108,0.6692536719596748,1.29264413838074,-0.11968843574156711,0.5440883815279283,1.175278142177957,-0.0547864031382315,up
0.0,0.0,0.0,0.36743084362349554,-0.4181556043434986,-0.08861326233902694,0.8562412377107467,-0.6670977873887439,-0.19103476107283904,1.165152544870617,-1.013417389784805,-0.26567013057412653,1.2966727246523764,-1.4787667264797428,-0.3195791479647451,0.950681296796589,0.0183093295103677,-0.3177727695659602,1.355778724509597,0.6607504378831233,-0.39729558918068814,1.1805940395674634,0.5299460460393701,-0.4064653387974241,1.0136025508316773,0.26892948951345536,-0.40822261259464915,0.8050820329780434,0.5017194332208448,-0.3164182840868947,1.190285455217277,1.0047335528277963,-0.3402958637757956,1.0444199773644152,0.8264659724787898,-0.29197938994522477,0.886534881826846,0.5960658310767516,-0.28242614712428465,0.630137985349744,0.9089908821748527,-0.30200661262496287,0.9713163066933521,1.2695686056510764,-0.28194365670180505,0.8566439809994688,1.1045584121639234,-0.1653844737470205,0.7076858813812407,0.9189139292510065,-0.11935833219443194,0.45662083053596,1.2235117765368528,-0.29127042396699515,0.7590270050413185,1.4422381263339452,-0.24567064364308117,0.661121840683367,1.2810572362091501,-0.13164077544828595,0.539476076185295,1.155569199870729,-0.07016912032155694,up
0.0,0.0,0.0,0.3650018504178878,-0.40626186197370834,-0.09634179127301741,0.8558065823919067,-0.6387872199184546,-0.20053711380557956,1.1688030728518868,-0.9874040105381203,-0.2756924535396665,1.3080901732800017,-1.4529962928433093,-0.33076298843582164,0.943706593348545,0.04525968289071871,-0.32025613617925064,1.3414261191842816,0.705665320810198,-0.40906745392975935,1.1802305523388303,0.578799641920496,-0.4250623932565951,1.0151498351199026,0.3108748201871554,-0.42966704565171565,0.7945999448139511,0.5198217035512738,-0.31368188379107514,1.174018236135585,1.0282362631134268,-0.34259294131717066,1.0361239389267587,0.8497712206960301,-0.2948989744699946,0.8850037193446074,0.6183553960535347,-0.28486920369523544,0.6201770285426962,0.9188412741951781,-0.2962667373778194,0.9607463134714069,1.2801338584575994,-0.2825075210336359,0.8534972547181223,1.1150210325578993,-0.16760822347202392,0.7111419914606324,0.9283318867052986,-0.1196716242569129,0.4484722904803958,1.230976895247335,-0.2832559431656706,0.7504772659856996,1.4568343504849857,-0.23722736885892473,0.6625087565100799,1.2983830055562267,-0.12334208127426519,0.5439809884907647,1.1661651663448638,-0.06078697386906708,up
0.0,0.0,0.0,0.36649715854778764,-0.42068937920843563,-0.10245747093793207,0.8835217992662422,-0.6506833438745587,-0.20133679361170717,1.2116566934652824,-0.972159155477675,-0.26793845957858553,1.352093014814464,-1.4267446249862759,-0.31378373800531245,0.9380201762851826,0.043786904146093195,-0.33813325855956566,1.356364659585509,0.7192427334012516,-0.41738096379394096,1.1920397793486124,0.5715350167395609,-0.4226085745216314,1.0280461442927185,0.30208978737660735,-0.4216783791491829,0.7832177768883347,0.5290658211949544,-0.326587309627002,1.18681585013295,1.047839407380614,-0.3505391587060652,1.0507558921191695,0.8464256114490557,-0.2954601027035225,0.8935355119828385,0.6084294031566853,-0.2811954025889282,0.6038192410821127,0.9297626811583161,-0.3029168007881155,0.9638907521670212,1.2958675086958928,-0.2850090627185933,0.8580417363639833,1.1160788235162173,-0.1653720798832249,0.7089083200813131,0.9291125534046024,-0.11547811541698576,0.4296773590429145,1.2405273834947113,-0.2836007252901417,0.7561291204835986,1.4577231397295067,-0.23417858522346224,0.6700435520661047,1.2894447700820235,-0.11700753368547463,0.5422792678224458,1.1642333644506822,-0.05401341998814158,up
0.0,0.0,0.0,0.3596332919487709,-0.4022435302252787,-0.1028614869880405,0.864624304069604,-0.6067085740377625,-0.204499261616416,1.1858228549978664,-0.8988169271361953,-0.27907829705461934,1.3396921795806915,-1.3498131239860265,-0.33620185437257555,0.9302302067080215,0.09554560439467231,-0.31707502949330924,1.3216988293527263,0.7410375077534012,-0.4151259997625587,1.1667297230864322,0.6048273495733089,-0.44388457956430555,1.005417246042697,0.32413526331486636,-0.4577609507168753,0.771573194672112,0.5538693577917284,-0.3128954134576752,1.154979992644971,1.0689683502901934,-0.36131313101924917,1.0134945555254107,0.8730955759497356,-0.32976294141180296,0.8538954908097519,0.621530058821067,-0.3269980023922633,0.5904959770595528,0.9352062326746793,-0.2994055773949854,0.9381663523335247,1.2996286525240568,-0.3042433203994782,0.8322779746150445,1.122895824639516,-0.19638382528833995,0.686846791619332,0.9268005011568238,-0.14796327184570596,0.41477578378336655,1.2302559796141643,-0.2907565677947664,0.7317422998903694,1.4516217942087573,-0.2581282932446597,0.6481138779616551,1.2825571887105252,-0.14800618142698324,0.5238551128761814,1.1387969248409737,-0.08577581000871994,up
0.0,0.0,0.0,0.3561306335489848,-0.34753566690941645,-0.07921801055440095,0.8272294751881937,-0.5034495826368176,-0.16684738048175585,1.1292489570211006,-0.7773944924477755,-0.23319314689729567,1.2759775840340577,-1.194531894324038,-0.28077667415348523,0.8923115461121004,0.1934442128620476,-0.24412120295908998,1.2449773198801855,0.7885168287562657,-0.3244042378257995,1.0939309182918378,0.6587414605452855,-0.3538402422643652,0.9456495839380896,0.4024509662006282,-0.36761312383647377,0.7425160407517387,0.6228433306263266,-0.24644698156128125,1.075594102784043,1.0964944370883951,-0.26791272147222733,0.9505743910341499,0.9263739142002932,-0.23952461544820491,0.812906576965949,0.6988315251519234,-0.23924315953403918,0.5667248792379678,0.9719484153223277,-0.241221343812246,0.8678218762571608,1.3273925564757465,-0.22417381166620595,0.774089234475681,1.1688813600306946,-0.1301919199445327,0.6454041375953637,0.9760735082268319,-0.09371014999758112,0.3926528474639128,1.2312372410836847,-0.24038157996807974,0.6596162012281602,1.4524712663301764,-0.1973347895444733,0.5810883599714256,1.2979507971642672,-0.09460268815779996,0.4727514706252561,1.164949289826583,-0.037189837965096555,up
0.0,0.0,0.0,0.3433293215255633,-0.3233560379196302,-0.0716986693720182,0.7920902361939917,-0.4496868218105208,-0.15683428839825098,1.0876925515144777,-0.6838289043696758,-0.2210720747882617,1.253141318081596,-1.0549676572966984,-0.26699299155442796,0.8646543071613431,0.24199769487597206,-0.252739466598239,1.1880818268574378,0.8507512694365867,-0.31026792898292443,1.049334356358981,0.7316928334141781,-0.3131574245837261,0.925099028863605,0.48718287291091233,-0.3111498312051158,0.7075085013055357,0.6589519037792361,-0.25537053292444567,1.0243613755428658,1.18090176766749,-0.2673869383635703,0.9116752210768363,1.022620307672922,-0.2282900772099069,0.7909357887243296,0.7781170590735496,-0.21851811145803032,0.5295262610031061,0.9922415594610751,-0.24622984270844153,0.8184542590920106,1.3741193586175127,-0.21767153063007788,0.7313666348849597,1.2234136245474077,-0.11812466214983652,0.6194560409138107,1.0154103805106485,-0.07906458537571383,0.35294445944803104,1.2366441295020467,-0.2403981840359749,0.6101976406832763,1.4738891252311133,-0.1931493590339019,0.5397719822963573,1.3235424780193044,-0.08889287343987075,0.44465557865203986,1.177758583074218,-0.029882184088317346,up
