f0,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f20,f21,f22,f23,f24,f25,f26,f27,f28,f29,f30,f31,f32,f33,f34,f35,f36,f37,f38,f39,f40,f41,f42,f43,f44,f45,f46,f47,f48,f49,f50,f51,f52,f53,f54,f55,f56,f57,f58,f59,f60,f61,f62,label
0.0,0.0,0.0,0.20381045128555292,-0.6823395745112956,-0.08806624331003327,0.6132632126236326,-1.3342687899131775,-0.2147397573558034,0.7952734586650065,-1.904023143220755,-0.3229042514461982,0.7985751481143185,-2.4481264618652077,-0.4112889518729653,0.8121081822610325,-1.0604058207184905,-0.36991859763184426,1.4025820026127387,-0.6594564592326867,-0.5158921387736125,1.2141997615662437,-0.5646622370086845,-0.5627910644918046,0.9810750592761668,-0.684744630490261,-0.5743971385853524,0.7609920553704992,-0.5122187851839417,-0.398149479175435,1.3604136663013529,-0.15740119068783512,-0.4918704393215774,1.1723518543579183,-0.13641859755542732,-0.4508223101234842,0.9316287388950638,-0.2613264728997739,-0.42439112749163327,0.7005911694436375,0.047603268313865736,-0.418747699388726,1.2137978051418625,0.29744441275838013,-0.43949389670213995,1.0470166288333693,0.2785708378726005,-0.3043508759502272,0.8282681336217819,0.17562789305690493,-0.23073477460185188,0.63894849544428,0.5542828734451137,-0.4463152108275323,1.054716951157798,0.6531648220996054,-0.41400503959469537,0.9193351539222832,0.5990567427551063,-0.28454138662806516,0.7351360329547905,0.5105240861112391,-0.2055912391607397,up
0.0,0.0,0.0,0.19905766421305057,-0.6909396917580297,-0.08630410440821215,0.6113867338934779,-1.3611751445946967,-0.20955371173382983,0.7971116918574023,-1.9369029785076188,-0.31347556131985055,0.799306662594279,-2.487515204611276,-0.3975524029217954,0.8155138229711437,-1.0542917191543295,-0.36663632714175753,1.4131813201524503,-0.6752742431951164,-0.5096197877405537,1.22448012784358,-0.5847032420145374,-0.5536690269754562,0.9889352601717808,-0.6950912532493766,-0.5639224631498815,0.7695111736135587,-0.5032636672948453,-0.393164386567282,1.3637188130165119,-0.17429259550712772,-0.4806621859838078,1.1732317796596703,-0.1565594014788468,-0.4351144088222857,0.9338825415664054,-0.27558935668260925,-0.4079329388164749,0.7140317481436089,0.05382901237546627,-0.4123040057515932,1.2229169310207495,0.27956749004068865,-0.43039217502755156,1.053250648149705,0.2605178492556355,-0.2940365023928923,0.8347054203749333,0.1614194068504914,-0.22148120648905523,0.6580250074035889,0.5536468836324935,-0.4380620593315603,1.0661630087978322,0.6297938870574105,-0.4074968156077922,0.9255914715041702,0.5800856342654521,-0.2787286447287977,0.7429125543828485,0.5024782186449501,-0.20057545780377292,up
0.0,0.0,0.0,0.2053694884370145,-0.6807871792351511,-0.08018977667340069,0.6132981799659576,-1.32442550801575,-0.1991615244228064,0.7964705634145886,-1.8994815462984604,-0.30101302512863054,0.789344412152852,-2.4389766408449223,-0.3818819373258398,0.815737516188234,-1.0573726601775835,-0.34400458279879337,1.40608316644333,-0.6781929176991086,-0.4831655316899209,1.2061972579883136,-0.582527959360751,-0.5252954433267756,0.9741359862555476,-0.6953049012557112,-0.5347331069735793,0.7703835479927825,-0.517089210449948,-0.3729985756250304,1.3553281090649132,-0.1787807774769804,-0.45861151144654366,1.154169767685897,-0.15851142154063974,-0.41430777790504303,0.9164467621895898,-0.2884266913591591,-0.3869480414177239,0.7168733637875949,0.0321203694117278,-0.3953664250417508,1.2162041657767448,0.27308702508955585,-0.41234956817870677,1.0376558773381557,0.2546749470236493,-0.2789587765863761,0.817984855341918,0.14332060094434074,-0.2072565721055155,0.6617900915705165,0.5248416990360757,-0.4244846891864905,1.063185215441951,0.6105346558722194,-0.3925684062925289,0.9167681634664592,0.5675432834358868,-0.26615576413163466,0.7331545118713065,0.4814617471871345,-0.18944028836355983,up
0.0,0.0,0.0,0.2064767473801435,-0.6819955144057535,-0.08867759576282432,0.6100377681926658,-1.350439298507632,-0.208300751663592,0.7848867254395723,-1.929894279683255,-0.3085974491140355,0.7892838401054875,-2.4727167377172967,-0.3879674277058734,0.8150543902832749,-1.062520602357366,-0.34442397824154264,1.4027450271244235,-0.6512336222574714,-0.48248995148252877,1.2131396483310903,-0.5539484018314474,-0.5293841524692987,0.9767098274887854,-0.6705676027048376,-0.5441458467368787,0.7763927901315211,-0.5104215028529591,-0.3697081617399305,1.355447546663412,-0.17019741286184747,-0.44970053066282545,1.1631656341798742,-0.14481001375453395,-0.4084187647208155,0.9257897365134893,-0.2781418994162157,-0.3862892377343557,0.7203035911582758,0.05181394275176214,-0.38918835558181786,1.210710848841105,0.27803209290584835,-0.4073650155830256,1.0357592827666753,0.2650267169462403,-0.2765369610702808,0.8159987932276235,0.1543209983872683,-0.20765486424580804,0.6574373553172813,0.5553169658996846,-0.4154684347497856,1.0455688875434574,0.6297416760606294,-0.39134138338608654,0.9017866359438863,0.5847337282959665,-0.26830053123537956,0.7167037454083359,0.5000735783546197,-0.19275174806443746,up
0.0,0.0,0.0,0.20126828247456932,-0.6930428227891162,-0.07900130386451866,0.6020540222539681,-1.3570121189149709,-0.1954434533673956,0.7869215355810933,-1.9224626266974028,-0.29487471930258935,0.7884081071078812,-2.454899465207949,-0.37483146801803136,0.8050684967724145,-1.0646976182383125,-0.3389998654089691,1.3882675169219798,-0.6887856419964627,-0.47571943836507696,1.1946597771237433,-0.5908916637693749,-0.5204367145035816,0.9591732126529992,-0.7062531883737823,-0.5321848324722387,0.767960302519411,-0.5235538124815972,-0.36895579571308995,1.3429366825442353,-0.20841322442990123,-0.44498228857956174,1.1556263536060272,-0.17588868087408735,-0.40428532467398254,0.9188713054616015,-0.2952849962297411,-0.3827728112153969,0.7193761864421812,0.026875439378995183,-0.3918839773258868,1.215817277313103,0.24121112241161158,-0.40498546445278055,1.0454248074623669,0.24025537473365888,-0.2779620104309199,0.8246459355738296,0.14376523364295443,-0.21262358047244997,0.666180455443805,0.5242395151092696,-0.4211398919527952,1.0621189527581854,0.5936218986527231,-0.3938511115593392,0.918837880767878,0.5610219013328602,-0.27288873761131643,0.7332689452789035,0.49108089518539566,-0.19953990192309082,up
0.0,0.0,0.0,0.20756195041576472,-0.6993346545786693,-0.07549723329604893,0.6070896002952431,-1.3540558124828688,-0.1911309735525275,0.7881510296323381,-1.9261646525115854,-0.2885049903305663,0.7871137821342602,-2.4600481233143117,-0.36576926833808265,0.8043923497427176,-1.0619537456273365,-0.346981958386687,1.3892349669137103,-0.6897109735060267,-0.4755143754992978,1.2047968853642217,-0.5878598548931793,-0.5098756273494128,0.9700295794984743,-0.7013590982669813,-0.5151950605899522,0.768213815579601,-0.5194706698532443,-0.37416274094951285,1.3455256866296283,-0.21752693530801293,-0.4447408063346972,1.1631545265231351,-0.18746388067959566,-0.39796641853318016,0.9270713981169688,-0.3061414587057065,-0.3732998498165881,0.7208211541801226,0.02787067563089266,-0.39215433389166876,1.2171160927921867,0.2288563122663836,-0.40041279968588883,1.0521012115352766,0.2218227863746555,-0.2724749888176127,0.8333885212302546,0.12226480794486021,-0.20756611899895652,0.6651454952598822,0.5144734419069491,-0.4155671914358817,1.059111358197683,0.5859045610380724,-0.38527149701146696,0.9216437947802013,0.5456007453968862,-0.2651154091141376,0.7369060639534903,0.46759512355254923,-0.1926267503017398,up
0.0,0.0,0.0,0.20701813618474554,-0.6906895674542924,-0.07833948673922407,0.60871342120911,-1.3479207468984933,-0.19450988435028496,0.7905365000787502,-1.920643463766446,-0.2924763098768213,0.7893805822268691,-2.4581116741159996,-0.3695830286754574,0.8073155862645823,-1.0705221976544876,-0.3420433270195546,1.393589052366233,-0.6856483166062591,-0.4741015901254399,1.2051500727315312,-0.599409599786768,-0.511568847793845,0.9673925900592174,-0.7135885964892509,-0.5177213934541783,0.7686705520413277,-0.5219255610796439,-0.36978276205926536,1.3546583318932615,-0.20812514981981634,-0.4456484334434244,1.170452448574252,-0.19276296863618328,-0.4007727220754039,0.9306884110667496,-0.3087374252043231,-0.37445303243432304,0.7198577218987482,0.02980555586961701,-0.3895680167981361,1.2174107056732792,0.2414972556426735,-0.3994570010504101,1.0495990965714628,0.2257741382864872,-0.27005319132211925,0.8281631081034457,0.13097438429391842,-0.20215691076751346,0.6656221221527495,0.5235326491472166,-0.4156090594328286,1.0629128991115913,0.5966050993803236,-0.38322162437268503,0.9257166470183593,0.550252464198564,-0.26106282205373554,0.7415652663786907,0.47528312313160076,-0.1866343089332828,up
0.0,0.0,0.0,0.19730714431683619,-0.678445529791592,-0.07480134219710935,0.5877839265985637,-1.3292859420518508,-0.19353581248282856,0.7576872253788542,-1.910179620059988,-0.29617517763095685,0.7450600055374756,-2.432321699043159,-0.37706329891823426,0.7948231074163464,-1.0713060822991165,-0.3364320545201103,1.3696463325364172,-0.6932223153533157,-0.4662118051194705,1.172410328837278,-0.5999254718409234,-0.5024339298859481,0.9421618811956086,-0.7116945762379233,-0.5098212036009135,0.7525798086278811,-0.5465479469833763,-0.36729956887243737,1.3282431325030026,-0.20287897341479746,-0.4431735555445308,1.1347978845944944,-0.18919503563414466,-0.3947942585797837,0.9016705600011684,-0.32703773595003505,-0.3662542414253225,0.6991356194162225,-0.011588406956446102,-0.39063521020933395,1.1886108859522808,0.22464896162941236,-0.3985068396242262,1.0164429175308771,0.207992145361809,-0.2668446003706782,0.8024121327257694,0.09890688071738633,-0.197946870496474,0.6395723778832839,0.4782906825016406,-0.42051379004239464,1.033909937507443,0.5688135215235206,-0.38358409589630627,0.89464314590516,0.5221491131116622,-0.2590343996801681,0.7132702210199938,0.4337544176915399,-0.18438954702866614,up
0.0,0.0,0.0,0.18968167999433533,-0.6796835655499099,-0.07190201548111141,0.5854330022584413,-1.334316801997275,-0.18789904144636127,0.7565185586957444,-1.9183537147878327,-0.289520520599534,0.7438152519086574,-2.449089186714665,-0.3700935115991482,0.7997461363684061,-1.0720509877760427,-0.32447429416642554,1.3753493784454,-0.7049906762536288,-0.45554260465549634,1.1738095241088422,-0.6234336299507024,-0.4925898905312731,0.9432145106224272,-0.7281093657613409,-0.4990473058468002,0.7566830594089965,-0.5481414127624225,-0.3563309405850927,1.3331855185556023,-0.22015491553667677,-0.43524939544745395,1.1358546356392902,-0.21158226178147757,-0.3885421863461313,0.9034971374378161,-0.33608731478878734,-0.35831578211791854,0.7062078210431942,-0.014381695527761505,-0.3814730691100572,1.2020083166187836,0.20912807162825559,-0.3933040406514053,1.025020314101491,0.190703349790007,-0.2628067683090081,0.8096465114901763,0.0911240868086725,-0.19182974586739723,0.6535770616240357,0.4737768191083841,-0.4129065474744144,1.055021713451675,0.5504736316550867,-0.3782293958996002,0.9130548696105197,0.5096094076442316,-0.25365882346186586,0.7328296535449248,0.4352364685881551,-0.17733943974676408,up
0.0,0.0,0.0,0.19575921543787245,-0.695560522186017,-0.08088518382862694,0.596364343336712,-1.3703509754119167,-0.20257487803198124,0.7686718909422151,-1.959582705354811,-0.30631018000961313,0.7687273412914737,-2.5040292030641047,-0.3885731876393888,0.7951954748199958,-1.0739903393908263,-0.3572375791583831,1.3998908584682848,-0.7186778227471816,-0.4951962164204692,1.2008610715295491,-0.6345678022826432,-0.532468967064318,0.9557778545795755,-0.7462444726542584,-0.5375706906018451,0.7602505981102232,-0.5225640914126981,-0.3859349665929082,1.362207600396479,-0.2256399599504936,-0.47006580175311424,1.1631654911579081,-0.2134895062426893,-0.42329505569977843,0.9134054618677664,-0.3345497744564023,-0.3943872733214449,0.7148750611074884,0.028111495380872712,-0.4068882881336834,1.2279388258647848,0.21794018772912435,-0.41935383470450427,1.0537834328366922,0.20401665498556878,-0.2851509803139894,0.8286380300552615,0.1125079260577977,-0.21442874314121746,0.667008421327252,0.5195554520421164,-0.43459094126225256,1.072663527430189,0.5753628149607706,-0.40400091518006126,0.9318009903461206,0.5355438025959007,-0.2791497497031857,0.745463005720113,0.4657616195235659,-0.20376710217043167,up
